x, y, th, stamp, 
0.1664077639579773, -0.8777208924293518, -2.6231498373147555, 1727902629383307972, 
0.15604618191719055, -0.8836768269538879, -2.5585809959232666, 1727902629444627913, 
0.1478615552186966, -0.8890417218208313, -2.508186356599192, 1727902629494673374, 
0.14031849801540375, -0.8945571184158325, -2.459337472730097, 1727902629542682029, 
0.13297304511070251, -0.9008059501647949, -2.4088646550102326, 1727902629593588940, 
0.12653538584709167, -0.9062244892120361, -2.365078616638746, 1727902629636333950, 
0.11984579265117645, -0.9130011200904846, -2.316753838378983, 1727902629685048985, 
0.11075696349143982, -0.9228252172470093, -2.2477684946780965, 1727902629752746657, 
0.10570286959409714, -0.9293047785758972, -2.206517625010713, 1727902629795124295, 
0.09997192770242691, -0.9371259212493896, -2.1540995232042497, 1727902629844970221, 
0.09410804510116577, -0.945218026638031, -2.100386626734825, 1727902629897442167, 
0.08976905792951584, -0.9531283974647522, -2.053993738983821, 1727902629944520714, 
0.08534843474626541, -0.9616034626960754, -2.0030852405991904, 1727902629994519151, 
0.08190374821424484, -0.9691429138183594, -1.9613609603919622, 1727902630035945766, 
0.07812917977571487, -0.9783493280410767, -1.9111967169351975, 1727902630086592420, 
